Infinity,0.34588316306663985,0.2152261906923963,772
869.3419504397772,1.089706970658865,0.24705348222692486,771
Infinity,0.5585818315622055,0.17493495376974907,771
604.8399105916436,0.7740121951237996,0.24451443257769434,771
404.2767656484105,0.47089895339587134,0.26169845846118023,772
Infinity,2.1137164471876755,0.9672278800895542,201
Infinity,1.8420588612877051,1.0859786862610836,201
807.942242486925,1.2408228627066962,0.48002558454834365,203
525.7583844180131,0.6308091941989603,0.4203939120145492,200
289.98790601141167,0.6849005954189233,0.4203273049528401,199
Infinity,1.9371003392498913,0.3092100986585084,199
Infinity,3.0698096745512915,0.490147953193039,199
Infinity,2.2458437921563092,0.29632911475774854,199
482.12745365135913,2.1237661949094937,0.2932999563366651,179
309.4431854781495,1.8456025681333668,0.28518605646208983,179
73.97646338401162,1.4451142881746941,0.360195266356774,123
111.67793842849242,0.5666776952228523,0.4457094051244345,123
73.53314209805806,0.8785767421664998,0.25476300692620524,123
290.8907300701148,2.090451268766204,0.32734680095613333,123
113.8110124238342,3.7203329049872425,0.29779307167401614,123
