Infinity,0.34588316306663985,0.19821316295318991,772
653.4086369350019,1.089706970658865,0.2941361028219196,771
Infinity,0.5585818315622055,0.23727738826875203,771
570.8272055530321,0.7740121951237996,0.29545338010473493,771
873.5056255384632,0.47089895339587134,0.2665057149611229,772
Infinity,2.1137164471876755,0.7793609811736881,201
Infinity,1.8420588612877051,0.9795019581094376,201
424.2529667042623,1.2408228627066962,0.47613630333699475,203
474.1536586844889,0.6308091941989603,0.3933503555774386,200
294.91377370748575,0.6849005954189233,0.45099880573713974,199
Infinity,1.9371003392498913,0.39970365196206453,199
Infinity,3.0698096745512915,0.5708121703101521,199
Infinity,2.2458437921563092,0.3395010936120347,199
1301.2662860393755,2.1237661949094937,0.3106207488433208,179
349.4202951891217,1.8456025681333668,0.2830593517645126,179
146.58218542065572,1.4451142881746941,0.4704315121573747,123
195.0899991226224,0.5666776952228523,0.551193028846893,123
121.47953740125548,0.8785767421664998,0.32935373710528676,123
1124.5176699174945,2.090451268766204,0.38094602643231235,123
182.30566433247375,3.7203329049872425,0.28280381433632845,123
