Infinity,0.34588316306663985,0.23703729686616273,772
810.2149605019365,1.089706970658865,0.24352789519923757,771
Infinity,0.5585818315622055,0.2328699090596835,771
285.85536626683313,0.7740121951237996,0.25089773610055205,771
365.5402104619497,0.47089895339587134,0.2522717775339576,772
Infinity,2.1137164471876755,0.6950265375714147,201
Infinity,1.8420588612877051,0.8101910700464491,201
1016.9744647207527,1.2408228627066962,0.43622119683162286,203
425.9763515519858,0.6308091941989603,0.4567024820885247,200
399.1434725595384,0.6849005954189233,0.39583726848693024,199
Infinity,1.9371003392498913,0.3552284392764498,199
Infinity,3.0698096745512915,0.5525522979683808,199
Infinity,2.2458437921563092,0.42476718986352113,199
765.8385108502374,2.1237661949094937,0.30088407708718695,179
330.02653797742687,1.8456025681333668,0.3140380137122423,179
110.29680165126005,1.4451142881746941,0.3569211742622563,123
111.6251754585617,0.5666776952228523,0.48938487364479444,123
91.65489234343319,0.8785767421664998,0.2580579206873469,123
883.351427796977,2.090451268766204,0.2548847829014867,123
134.89751871990003,3.7203329049872425,0.2256479568188389,123
