Infinity,0.34588316306663985,0.21898587438557102,772
786.9525328955988,1.089706970658865,0.23772394136820862,771
Infinity,0.5585818315622055,0.19297191909976627,771
672.3225824307215,0.7740121951237996,0.22400557009677674,771
433.6352829039786,0.47089895339587134,0.2544677309483791,772
Infinity,2.1137164471876755,0.8637255451064835,201
Infinity,1.8420588612877051,0.9392760122532945,201
260.91308728350185,1.2408228627066962,0.39381721681520027,203
311.09762361152855,0.6308091941989603,0.36618853150405933,200
224.8953552223351,0.6849005954189233,0.3575096096806976,199
Infinity,1.9371003392498913,0.32039110675582716,199
Infinity,3.0698096745512915,0.5068064127748667,199
Infinity,2.2458437921563092,0.3008446600912278,199
441.12155292129654,2.1237661949094937,0.3125432420179138,179
444.6189477128854,1.8456025681333668,0.3159813706158235,179
128.66352430214747,1.4451142881746941,0.36701324947005054,123
192.1529667976961,0.5666776952228523,0.5144243531280818,123
103.65721412873773,0.8785767421664998,0.2512685208060687,123
1075.926135052801,2.090451268766204,0.33239390445775535,123
169.3264807881324,3.7203329049872425,0.22895693633824074,123
